Index,SortingAlgo,SortingType,DataType,DataSize,ExeTime
6,BubbleSortWhileNeeded,Ascending,Sorted,10000,42492
7,BubbleSortWhileNeeded,Ascending,Sorted,10000,33989
8,BubbleSortWhileNeeded,Ascending,Sorted,10000,33782
9,BubbleSortWhileNeeded,Ascending,Sorted,10000,33717
10,BubbleSortWhileNeeded,Ascending,Sorted,10000,33967
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,240936088
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,220355951
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,227838564
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,238147415
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,249139687
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,232477746
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,235932361
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,225128343
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,218100968
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,218852293
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,127740723
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,124550378
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,125502442
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,127809201
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,129981293
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,140178924
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,128847985
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,131126129
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,128131095
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,127837600
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,22110
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20937
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20716
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,23480
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20922
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20872
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,23642
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20855
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20949
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20828
1,QuickSortGPT,Ascending,Random,100,57443
2,QuickSortGPT,Ascending,Random,100,41393
3,QuickSortGPT,Ascending,Random,100,31274
4,QuickSortGPT,Ascending,Random,100,77209
5,QuickSortGPT,Ascending,Random,100,27943
6,QuickSortGPT,Ascending,Random,100,100756
7,QuickSortGPT,Ascending,Random,100,12181
8,QuickSortGPT,Ascending,Random,100,14359
9,QuickSortGPT,Ascending,Random,100,12298
10,QuickSortGPT,Ascending,Random,100,14128
1,QuickSortGPT,Ascending,Sorted,100,178513
2,QuickSortGPT,Ascending,Sorted,100,96156
3,QuickSortGPT,Ascending,Sorted,100,102210
4,QuickSortGPT,Ascending,Sorted,100,96166
5,QuickSortGPT,Ascending,Sorted,100,156918
6,QuickSortGPT,Ascending,Sorted,100,93372
7,QuickSortGPT,Ascending,Sorted,100,92561
8,QuickSortGPT,Ascending,Sorted,100,92951
9,QuickSortGPT,Ascending,Sorted,100,121105
10,QuickSortGPT,Ascending,Sorted,100,439224
1,QuickSortGPT,Ascending,ReverseSorted,100,192884
2,QuickSortGPT,Ascending,ReverseSorted,100,139202
3,QuickSortGPT,Ascending,ReverseSorted,100,119823
4,QuickSortGPT,Ascending,ReverseSorted,100,156723
5,QuickSortGPT,Ascending,ReverseSorted,100,175484
6,QuickSortGPT,Ascending,ReverseSorted,100,206892
7,QuickSortGPT,Ascending,ReverseSorted,100,119343
8,QuickSortGPT,Ascending,ReverseSorted,100,118971
9,QuickSortGPT,Ascending,ReverseSorted,100,119483
10,QuickSortGPT,Ascending,ReverseSorted,100,213568
1,QuickSortGPT,Ascending,PartiallySorted,100,83462
2,QuickSortGPT,Ascending,PartiallySorted,100,57610
3,QuickSortGPT,Ascending,PartiallySorted,100,47917
4,QuickSortGPT,Ascending,PartiallySorted,100,45365
5,QuickSortGPT,Ascending,PartiallySorted,100,67469
6,QuickSortGPT,Ascending,PartiallySorted,100,42858
7,QuickSortGPT,Ascending,PartiallySorted,100,91714
8,QuickSortGPT,Ascending,PartiallySorted,100,57836
9,QuickSortGPT,Ascending,PartiallySorted,100,49409
10,QuickSortGPT,Ascending,PartiallySorted,100,24070
1,QuickSortGPT,Ascending,DuplicateValues,100,310026
2,QuickSortGPT,Ascending,DuplicateValues,100,186806
3,QuickSortGPT,Ascending,DuplicateValues,100,188768
4,QuickSortGPT,Ascending,DuplicateValues,100,187444
5,QuickSortGPT,Ascending,DuplicateValues,100,188280
6,QuickSortGPT,Ascending,DuplicateValues,100,268181
7,QuickSortGPT,Ascending,DuplicateValues,100,209810
8,QuickSortGPT,Ascending,DuplicateValues,100,482160
9,QuickSortGPT,Ascending,DuplicateValues,100,345449
10,QuickSortGPT,Ascending,DuplicateValues,100,353329
1,QuickSortGPT,Ascending,Random,1000,671486
2,QuickSortGPT,Ascending,Random,1000,692267
3,QuickSortGPT,Ascending,Random,1000,684180
4,QuickSortGPT,Ascending,Random,1000,748300
5,QuickSortGPT,Ascending,Random,1000,554584
6,QuickSortGPT,Ascending,Random,1000,642279
7,QuickSortGPT,Ascending,Random,1000,609973
8,QuickSortGPT,Ascending,Random,1000,519422
9,QuickSortGPT,Ascending,Random,1000,531789
10,QuickSortGPT,Ascending,Random,1000,535303
1,QuickSortGPT,Ascending,Sorted,1000,7048062
2,QuickSortGPT,Ascending,Sorted,1000,2584989
3,QuickSortGPT,Ascending,Sorted,1000,2783070
4,QuickSortGPT,Ascending,Sorted,1000,2906479
5,QuickSortGPT,Ascending,Sorted,1000,2771947
6,QuickSortGPT,Ascending,Sorted,1000,2815358
7,QuickSortGPT,Ascending,Sorted,1000,2811542
8,QuickSortGPT,Ascending,Sorted,1000,2791577
9,QuickSortGPT,Ascending,Sorted,1000,2781971
10,QuickSortGPT,Ascending,Sorted,1000,2803151
1,QuickSortGPT,Ascending,ReverseSorted,1000,1793945
2,QuickSortGPT,Ascending,ReverseSorted,1000,1842259
3,QuickSortGPT,Ascending,ReverseSorted,1000,1927518
4,QuickSortGPT,Ascending,ReverseSorted,1000,1839127
5,QuickSortGPT,Ascending,ReverseSorted,1000,1782953
6,QuickSortGPT,Ascending,ReverseSorted,1000,1778381
7,QuickSortGPT,Ascending,ReverseSorted,1000,1818257
8,QuickSortGPT,Ascending,ReverseSorted,1000,1808280
9,QuickSortGPT,Ascending,ReverseSorted,1000,1786246
10,QuickSortGPT,Ascending,ReverseSorted,1000,1784446
1,QuickSortGPT,Ascending,PartiallySorted,1000,152348
2,QuickSortGPT,Ascending,PartiallySorted,1000,102321
3,QuickSortGPT,Ascending,PartiallySorted,1000,93882
4,QuickSortGPT,Ascending,PartiallySorted,1000,132267
5,QuickSortGPT,Ascending,PartiallySorted,1000,168001
6,QuickSortGPT,Ascending,PartiallySorted,1000,146779
7,QuickSortGPT,Ascending,PartiallySorted,1000,146661
8,QuickSortGPT,Ascending,PartiallySorted,1000,183407
9,QuickSortGPT,Ascending,PartiallySorted,1000,123271
10,QuickSortGPT,Ascending,PartiallySorted,1000,94539
1,QuickSortGPT,Ascending,DuplicateValues,1000,2752829
2,QuickSortGPT,Ascending,DuplicateValues,1000,2691948
3,QuickSortGPT,Ascending,DuplicateValues,1000,2767530
4,QuickSortGPT,Ascending,DuplicateValues,1000,2814257
5,QuickSortGPT,Ascending,DuplicateValues,1000,2830470
6,QuickSortGPT,Ascending,DuplicateValues,1000,2803771
7,QuickSortGPT,Ascending,DuplicateValues,1000,2768725
8,QuickSortGPT,Ascending,DuplicateValues,1000,2890676
9,QuickSortGPT,Ascending,DuplicateValues,1000,2863310
10,QuickSortGPT,Ascending,DuplicateValues,1000,2768238
1,QuickSortGPT,Ascending,Random,10000,1410481
2,QuickSortGPT,Ascending,Random,10000,1409831
3,QuickSortGPT,Ascending,Random,10000,1481196
4,QuickSortGPT,Ascending,Random,10000,1385437
5,QuickSortGPT,Ascending,Random,10000,1427423
6,QuickSortGPT,Ascending,Random,10000,1458428
7,QuickSortGPT,Ascending,Random,10000,1395443
8,QuickSortGPT,Ascending,Random,10000,1384420
9,QuickSortGPT,Ascending,Random,10000,1373901
10,QuickSortGPT,Ascending,Random,10000,1882399
1,QuickSortGPT,Ascending,Sorted,10000,233971572
2,QuickSortGPT,Ascending,Sorted,10000,225755225
3,QuickSortGPT,Ascending,Sorted,10000,228506118
4,QuickSortGPT,Ascending,Sorted,10000,230572952
5,QuickSortGPT,Ascending,Sorted,10000,234212495
6,QuickSortGPT,Ascending,Sorted,10000,263355773
7,QuickSortGPT,Ascending,Sorted,10000,221008603
8,QuickSortGPT,Ascending,Sorted,10000,222115963
9,QuickSortGPT,Ascending,Sorted,10000,220626847
10,QuickSortGPT,Ascending,Sorted,10000,223375120
1,QuickSortGPT,Ascending,ReverseSorted,10000,154513522
2,QuickSortGPT,Ascending,ReverseSorted,10000,151272026
3,QuickSortGPT,Ascending,ReverseSorted,10000,145941936
4,QuickSortGPT,Ascending,ReverseSorted,10000,150254130
5,QuickSortGPT,Ascending,ReverseSorted,10000,152547683
6,QuickSortGPT,Ascending,ReverseSorted,10000,154327785
7,QuickSortGPT,Ascending,ReverseSorted,10000,152052649
8,QuickSortGPT,Ascending,ReverseSorted,10000,152432514
9,QuickSortGPT,Ascending,ReverseSorted,10000,151430816
10,QuickSortGPT,Ascending,ReverseSorted,10000,146398064
1,QuickSortGPT,Ascending,PartiallySorted,10000,2085703
2,QuickSortGPT,Ascending,PartiallySorted,10000,1998914
3,QuickSortGPT,Ascending,PartiallySorted,10000,2338669
4,QuickSortGPT,Ascending,PartiallySorted,10000,1549753
5,QuickSortGPT,Ascending,PartiallySorted,10000,1591552
6,QuickSortGPT,Ascending,PartiallySorted,10000,2868863
7,QuickSortGPT,Ascending,PartiallySorted,10000,2609097
8,QuickSortGPT,Ascending,PartiallySorted,10000,1425736
9,QuickSortGPT,Ascending,PartiallySorted,10000,1119765
10,QuickSortGPT,Ascending,PartiallySorted,10000,1763315
1,QuickSortGPT,Ascending,DuplicateValues,10000,234636331
2,QuickSortGPT,Ascending,DuplicateValues,10000,223565349
3,QuickSortGPT,Ascending,DuplicateValues,10000,224831914
4,QuickSortGPT,Ascending,DuplicateValues,10000,230210425
5,QuickSortGPT,Ascending,DuplicateValues,10000,229197665
6,QuickSortGPT,Ascending,DuplicateValues,10000,230378144
7,QuickSortGPT,Ascending,DuplicateValues,10000,218818014
8,QuickSortGPT,Ascending,DuplicateValues,10000,222746109
9,QuickSortGPT,Ascending,DuplicateValues,10000,218797866
10,QuickSortGPT,Ascending,DuplicateValues,10000,263362236
1,SelectionSortGPT,Ascending,Random,100,178181
2,SelectionSortGPT,Ascending,Random,100,157931
3,SelectionSortGPT,Ascending,Random,100,169655
4,SelectionSortGPT,Ascending,Random,100,158498
5,SelectionSortGPT,Ascending,Random,100,155991
6,SelectionSortGPT,Ascending,Random,100,154110
7,SelectionSortGPT,Ascending,Random,100,153495
8,SelectionSortGPT,Ascending,Random,100,155464
9,SelectionSortGPT,Ascending,Random,100,156877
10,SelectionSortGPT,Ascending,Random,100,154310
1,SelectionSortGPT,Ascending,Sorted,100,145439
2,SelectionSortGPT,Ascending,Sorted,100,157624
3,SelectionSortGPT,Ascending,Sorted,100,158914
4,SelectionSortGPT,Ascending,Sorted,100,145536
5,SelectionSortGPT,Ascending,Sorted,100,52196
6,SelectionSortGPT,Ascending,Sorted,100,50603
7,SelectionSortGPT,Ascending,Sorted,100,44041
8,SelectionSortGPT,Ascending,Sorted,100,39632
9,SelectionSortGPT,Ascending,Sorted,100,43948
10,SelectionSortGPT,Ascending,Sorted,100,39580
1,SelectionSortGPT,Ascending,ReverseSorted,100,63048
2,SelectionSortGPT,Ascending,ReverseSorted,100,44020
3,SelectionSortGPT,Ascending,ReverseSorted,100,43639
4,SelectionSortGPT,Ascending,ReverseSorted,100,45534
5,SelectionSortGPT,Ascending,ReverseSorted,100,44960
6,SelectionSortGPT,Ascending,ReverseSorted,100,42980
7,SelectionSortGPT,Ascending,ReverseSorted,100,44127
8,SelectionSortGPT,Ascending,ReverseSorted,100,43754
9,SelectionSortGPT,Ascending,ReverseSorted,100,44038
10,SelectionSortGPT,Ascending,ReverseSorted,100,45217
1,SelectionSortGPT,Ascending,PartiallySorted,100,41679
2,SelectionSortGPT,Ascending,PartiallySorted,100,43634
3,SelectionSortGPT,Ascending,PartiallySorted,100,41483
4,SelectionSortGPT,Ascending,PartiallySorted,100,42843
5,SelectionSortGPT,Ascending,PartiallySorted,100,43076
6,SelectionSortGPT,Ascending,PartiallySorted,100,42147
7,SelectionSortGPT,Ascending,PartiallySorted,100,43910
8,SelectionSortGPT,Ascending,PartiallySorted,100,43067
9,SelectionSortGPT,Ascending,PartiallySorted,100,41503
10,SelectionSortGPT,Ascending,PartiallySorted,100,43084
1,SelectionSortGPT,Ascending,DuplicateValues,100,40963
2,SelectionSortGPT,Ascending,DuplicateValues,100,42592
3,SelectionSortGPT,Ascending,DuplicateValues,100,42500
4,SelectionSortGPT,Ascending,DuplicateValues,100,40792
5,SelectionSortGPT,Ascending,DuplicateValues,100,43337
6,SelectionSortGPT,Ascending,DuplicateValues,100,40906
7,SelectionSortGPT,Ascending,DuplicateValues,100,42670
8,SelectionSortGPT,Ascending,DuplicateValues,100,42454
9,SelectionSortGPT,Ascending,DuplicateValues,100,40802
10,SelectionSortGPT,Ascending,DuplicateValues,100,46155
1,SelectionSortGPT,Ascending,Random,1000,4323320
2,SelectionSortGPT,Ascending,Random,1000,11369661
3,SelectionSortGPT,Ascending,Random,1000,15413092
4,SelectionSortGPT,Ascending,Random,1000,6384571
5,SelectionSortGPT,Ascending,Random,1000,1626148
6,SelectionSortGPT,Ascending,Random,1000,1751236
7,SelectionSortGPT,Ascending,Random,1000,2171738
8,SelectionSortGPT,Ascending,Random,1000,1570849
9,SelectionSortGPT,Ascending,Random,1000,1570821
10,SelectionSortGPT,Ascending,Random,1000,1657394
1,SelectionSortGPT,Ascending,Sorted,1000,1859951
2,SelectionSortGPT,Ascending,Sorted,1000,1541016
3,SelectionSortGPT,Ascending,Sorted,1000,2061470
4,SelectionSortGPT,Ascending,Sorted,1000,1834205
5,SelectionSortGPT,Ascending,Sorted,1000,1709302
6,SelectionSortGPT,Ascending,Sorted,1000,1762167
7,SelectionSortGPT,Ascending,Sorted,1000,1746702
8,SelectionSortGPT,Ascending,Sorted,1000,1742804
9,SelectionSortGPT,Ascending,Sorted,1000,1712175
10,SelectionSortGPT,Ascending,Sorted,1000,1695019
1,SelectionSortGPT,Ascending,ReverseSorted,1000,1699273
2,SelectionSortGPT,Ascending,ReverseSorted,1000,1748344
3,SelectionSortGPT,Ascending,ReverseSorted,1000,1697823
4,SelectionSortGPT,Ascending,ReverseSorted,1000,1664627
5,SelectionSortGPT,Ascending,ReverseSorted,1000,1739128
6,SelectionSortGPT,Ascending,ReverseSorted,1000,1728263
7,SelectionSortGPT,Ascending,ReverseSorted,1000,1659095
8,SelectionSortGPT,Ascending,ReverseSorted,1000,1788487
9,SelectionSortGPT,Ascending,ReverseSorted,1000,1751777
10,SelectionSortGPT,Ascending,ReverseSorted,1000,1851633
1,SelectionSortGPT,Ascending,PartiallySorted,1000,1938151
2,SelectionSortGPT,Ascending,PartiallySorted,1000,1916617
3,SelectionSortGPT,Ascending,PartiallySorted,1000,1937940
4,SelectionSortGPT,Ascending,PartiallySorted,1000,1920758
5,SelectionSortGPT,Ascending,PartiallySorted,1000,1900957
6,SelectionSortGPT,Ascending,PartiallySorted,1000,1943359
7,SelectionSortGPT,Ascending,PartiallySorted,1000,1933647
8,SelectionSortGPT,Ascending,PartiallySorted,1000,1969175
9,SelectionSortGPT,Ascending,PartiallySorted,1000,1963575
10,SelectionSortGPT,Ascending,PartiallySorted,1000,2005386
1,SelectionSortGPT,Ascending,DuplicateValues,1000,1954995
2,SelectionSortGPT,Ascending,DuplicateValues,1000,1896245
3,SelectionSortGPT,Ascending,DuplicateValues,1000,1894977
4,SelectionSortGPT,Ascending,DuplicateValues,1000,1993299
5,SelectionSortGPT,Ascending,DuplicateValues,1000,1962011
6,SelectionSortGPT,Ascending,DuplicateValues,1000,1897149
7,SelectionSortGPT,Ascending,DuplicateValues,1000,1894253
8,SelectionSortGPT,Ascending,DuplicateValues,1000,1948285
9,SelectionSortGPT,Ascending,DuplicateValues,1000,2086853
10,SelectionSortGPT,Ascending,DuplicateValues,1000,1952088
1,SelectionSortGPT,Ascending,Random,10000,172004416
2,SelectionSortGPT,Ascending,Random,10000,162891252
3,SelectionSortGPT,Ascending,Random,10000,159090545
4,SelectionSortGPT,Ascending,Random,10000,166937719
5,SelectionSortGPT,Ascending,Random,10000,166756691
6,SelectionSortGPT,Ascending,Random,10000,166135331
7,SelectionSortGPT,Ascending,Random,10000,166868313
8,SelectionSortGPT,Ascending,Random,10000,168941824
9,SelectionSortGPT,Ascending,Random,10000,162574145
10,SelectionSortGPT,Ascending,Random,10000,158485901
1,SelectionSortGPT,Ascending,Sorted,10000,168372324
2,SelectionSortGPT,Ascending,Sorted,10000,160046331
3,SelectionSortGPT,Ascending,Sorted,10000,156942565
4,SelectionSortGPT,Ascending,Sorted,10000,163392607
5,SelectionSortGPT,Ascending,Sorted,10000,163070368
6,SelectionSortGPT,Ascending,Sorted,10000,164576139
7,SelectionSortGPT,Ascending,Sorted,10000,163927695
8,SelectionSortGPT,Ascending,Sorted,10000,165217632
9,SelectionSortGPT,Ascending,Sorted,10000,168048505
10,SelectionSortGPT,Ascending,Sorted,10000,168035520
1,SelectionSortGPT,Ascending,ReverseSorted,10000,209318175
2,SelectionSortGPT,Ascending,ReverseSorted,10000,159208584
3,SelectionSortGPT,Ascending,ReverseSorted,10000,163734693
4,SelectionSortGPT,Ascending,ReverseSorted,10000,163415057
5,SelectionSortGPT,Ascending,ReverseSorted,10000,163110725
6,SelectionSortGPT,Ascending,ReverseSorted,10000,164311970
7,SelectionSortGPT,Ascending,ReverseSorted,10000,163123398
8,SelectionSortGPT,Ascending,ReverseSorted,10000,163545324
9,SelectionSortGPT,Ascending,ReverseSorted,10000,163459884
10,SelectionSortGPT,Ascending,ReverseSorted,10000,163517403
1,SelectionSortGPT,Ascending,PartiallySorted,10000,167050322
2,SelectionSortGPT,Ascending,PartiallySorted,10000,161644411
3,SelectionSortGPT,Ascending,PartiallySorted,10000,157502550
4,SelectionSortGPT,Ascending,PartiallySorted,10000,164405544
5,SelectionSortGPT,Ascending,PartiallySorted,10000,164934728
6,SelectionSortGPT,Ascending,PartiallySorted,10000,166486376
7,SelectionSortGPT,Ascending,PartiallySorted,10000,164902474
8,SelectionSortGPT,Ascending,PartiallySorted,10000,169917128
9,SelectionSortGPT,Ascending,PartiallySorted,10000,161064503
10,SelectionSortGPT,Ascending,PartiallySorted,10000,158426714
1,SelectionSortGPT,Ascending,DuplicateValues,10000,172325785
2,SelectionSortGPT,Ascending,DuplicateValues,10000,161088899
3,SelectionSortGPT,Ascending,DuplicateValues,10000,157083467
4,SelectionSortGPT,Ascending,DuplicateValues,10000,164513835
5,SelectionSortGPT,Ascending,DuplicateValues,10000,163105671
6,SelectionSortGPT,Ascending,DuplicateValues,10000,162888856
7,SelectionSortGPT,Ascending,DuplicateValues,10000,164043080
8,SelectionSortGPT,Ascending,DuplicateValues,10000,164850652
9,SelectionSortGPT,Ascending,DuplicateValues,10000,159664430
10,SelectionSortGPT,Ascending,DuplicateValues,10000,157867476
1,BubbleSortUntilNoChange,Ascending,Random,100,404470
2,BubbleSortUntilNoChange,Ascending,Random,100,333806
3,BubbleSortUntilNoChange,Ascending,Random,100,387803
4,BubbleSortUntilNoChange,Ascending,Random,100,361375
5,BubbleSortUntilNoChange,Ascending,Random,100,350201
6,BubbleSortUntilNoChange,Ascending,Random,100,364709
7,BubbleSortUntilNoChange,Ascending,Random,100,387105
8,BubbleSortUntilNoChange,Ascending,Random,100,194968
9,BubbleSortUntilNoChange,Ascending,Random,100,133727
10,BubbleSortUntilNoChange,Ascending,Random,100,93564
1,BubbleSortUntilNoChange,Ascending,Sorted,100,1356
2,BubbleSortUntilNoChange,Ascending,Sorted,100,1243
3,BubbleSortUntilNoChange,Ascending,Sorted,100,1149
4,BubbleSortUntilNoChange,Ascending,Sorted,100,1161
5,BubbleSortUntilNoChange,Ascending,Sorted,100,1156
6,BubbleSortUntilNoChange,Ascending,Sorted,100,1208
7,BubbleSortUntilNoChange,Ascending,Sorted,100,1153
8,BubbleSortUntilNoChange,Ascending,Sorted,100,1655
9,BubbleSortUntilNoChange,Ascending,Sorted,100,1234
10,BubbleSortUntilNoChange,Ascending,Sorted,100,1158
1,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,139399
2,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,138774
3,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,150630
4,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,161744
5,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,138760
6,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,139343
7,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,139598
8,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,139982
9,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,167112
10,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,139713
1,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,74076
2,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,70165
3,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,48784
4,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,57728
5,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,44880
6,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,86555
7,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,69788
8,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,74961
9,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,92402
10,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,88079
1,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,264786
2,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,11782
3,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,2536
4,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,4150
5,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1917
6,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1830
7,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1966
8,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1970
9,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1848
10,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1879
1,BubbleSortUntilNoChange,Ascending,Random,1000,23688413
2,BubbleSortUntilNoChange,Ascending,Random,1000,3627469
3,BubbleSortUntilNoChange,Ascending,Random,1000,3639037
4,BubbleSortUntilNoChange,Ascending,Random,1000,3568771
5,BubbleSortUntilNoChange,Ascending,Random,1000,3553408
6,BubbleSortUntilNoChange,Ascending,Random,1000,3786748
7,BubbleSortUntilNoChange,Ascending,Random,1000,3471624
8,BubbleSortUntilNoChange,Ascending,Random,1000,3510023
9,BubbleSortUntilNoChange,Ascending,Random,1000,3587970
10,BubbleSortUntilNoChange,Ascending,Random,1000,3697072
1,BubbleSortUntilNoChange,Ascending,Sorted,1000,3260
2,BubbleSortUntilNoChange,Ascending,Sorted,1000,3129
3,BubbleSortUntilNoChange,Ascending,Sorted,1000,3117
4,BubbleSortUntilNoChange,Ascending,Sorted,1000,3101
5,BubbleSortUntilNoChange,Ascending,Sorted,1000,3088
6,BubbleSortUntilNoChange,Ascending,Sorted,1000,3061
7,BubbleSortUntilNoChange,Ascending,Sorted,1000,3097
8,BubbleSortUntilNoChange,Ascending,Sorted,1000,3063
9,BubbleSortUntilNoChange,Ascending,Sorted,1000,3140
10,BubbleSortUntilNoChange,Ascending,Sorted,1000,3111
1,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4230609
2,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4185923
3,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4053889
4,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4117450
5,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4343195
6,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4120724
7,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4096809
8,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4102077
9,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4194048
10,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4189711
1,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,3069241
2,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2967128
3,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2698605
4,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2815842
5,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2787099
6,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2674789
7,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2822060
8,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2586855
9,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2837002
10,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2382954
1,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3036
2,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3013
3,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3043
4,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3012
5,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3003
6,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3014
7,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3037
8,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3080
9,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3093
10,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3131
1,BubbleSortUntilNoChange,Ascending,Random,10000,422530219
2,BubbleSortUntilNoChange,Ascending,Random,10000,377850492
3,BubbleSortUntilNoChange,Ascending,Random,10000,375172679
4,BubbleSortUntilNoChange,Ascending,Random,10000,401130910
5,BubbleSortUntilNoChange,Ascending,Random,10000,372326125
6,BubbleSortUntilNoChange,Ascending,Random,10000,358570015
7,BubbleSortUntilNoChange,Ascending,Random,10000,379820664
8,BubbleSortUntilNoChange,Ascending,Random,10000,350341544
9,BubbleSortUntilNoChange,Ascending,Random,10000,383583568
10,BubbleSortUntilNoChange,Ascending,Random,10000,371232455
1,BubbleSortUntilNoChange,Ascending,Sorted,10000,22366
2,BubbleSortUntilNoChange,Ascending,Sorted,10000,21627
3,BubbleSortUntilNoChange,Ascending,Sorted,10000,22544
4,BubbleSortUntilNoChange,Ascending,Sorted,10000,21922
5,BubbleSortUntilNoChange,Ascending,Sorted,10000,21806
6,BubbleSortUntilNoChange,Ascending,Sorted,10000,22126
7,BubbleSortUntilNoChange,Ascending,Sorted,10000,21887
8,BubbleSortUntilNoChange,Ascending,Sorted,10000,21661
9,BubbleSortUntilNoChange,Ascending,Sorted,10000,21849
10,BubbleSortUntilNoChange,Ascending,Sorted,10000,21649
1,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,338495607
